-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,175.0,163.0,152.4,143.5,136.3,130.5,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.3,173.6,-1.0,-1.0,-1.0,-1.0,123.7,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.4,12.8,-1.0,-1.0,-1.0,-1.0,120.6,115.8,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,58.1,44.7,-1.0,-1.0,-1.0,-1.0,115.3,110.1,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,80.3,76.7,-1.0,-1.0,-1.0,-1.0,-1.0,100.2,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,94.8,96.2,-1.0,-1.0,-1.0,-1.0,-1.0,80.8,83.5,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,106.8,-1.0,-1.0,-1.0,-1.0,-1.0,45.4,60.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,117.5,-1.0,-1.0,-1.0,-1.0,-1.0,30.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,126.4,-1.0,-1.0,-1.0,170.1,6.8,22.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,133.7,140.7,-1.0,160.0,172.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,146.3,154.3,163.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
